,user_id,book_id,Rating
81704,3259,7191,4
70962,3259,8261,5
31325,3259,111,2
74885,3259,8077,3
66682,3259,7010,1
8050,3259,5339,4
4807,3259,313,4
41287,3259,493,4
99732,3259,7442,2
2495,3259,1697,3
27997,3259,3526,3
70785,3259,5154,5
104326,3259,7601,3
44760,3259,6795,2
19459,3259,718,4
97430,3259,6032,4
29189,3259,3547,5
69267,3259,2487,3
100514,3259,4035,4
82945,3259,1729,2
54611,3259,1628,2
47552,3259,6809,4
24062,3259,2858,3
100564,3259,3671,4
6425,3259,2855,3
13163,3259,1429,3
75528,3259,1396,4
103517,3259,6205,4
2917,3259,651,2
38753,3259,643,4
100603,3259,4068,3
104494,3259,7624,2
3314,3259,2,4
67868,3259,2759,4
83334,3259,1956,5
97462,3259,7130,3
10958,3259,1,4
75666,3259,2801,3
57609,3259,6025,3
67347,3259,7644,2
83418,3259,8185,4
18204,3259,155,1
97476,3259,6021,4
79289,3259,4511,4
94039,3259,3451,4
9901,3259,307,2
89154,3259,4338,4
91528,3259,3488,2
53832,3259,993,4
100505,3259,7679,5
68436,3259,3349,4
100497,3259,5152,5
18812,3259,6800,4
75263,3259,2326,3
82557,3259,3466,4
69144,3259,1951,1
91779,3259,448,3
5121,3259,2014,5
82573,3259,1955,4
57669,3259,5585,3
98514,3259,6813,3
17881,3259,998,5
100289,3259,4673,4
88300,3259,2392,3
96460,3259,5420,5
100303,3259,5717,4
97441,3259,3200,4
82659,3259,8354,5
67110,3259,8047,5
68496,3259,943,3
68515,3259,7816,5
100486,3259,5971,3
29844,3259,431,4
98484,3259,8391,3
75411,3259,2803,2
47821,3259,2365,2
14360,3259,20,5
18622,3259,1149,2
75368,3259,5849,4
100425,3259,6544,3
100414,3259,6936,5
49923,3259,2029,4
29531,3259,1561,4
100446,3259,5690,3
99613,3259,6752,3
104329,3259,8038,4
72864,3259,1713,1
99029,3259,4165,4
54384,3259,8297,3
47986,3259,5372,5
321,3259,2018,3
80378,3259,4193,3
99275,3259,7147,2
17717,3259,487,4
24928,3259,663,2
26351,3259,1880,3
48225,3259,5261,4
54295,3259,2260,4
72678,3259,3680,3
20757,3259,2832,3
80842,3259,2274,4
11319,3259,1658,4
72654,3259,3220,4
73719,3259,1393,3
98813,3259,8142,5
72627,3259,6898,4
54270,3259,1634,4
7474,3259,4501,5
73750,3259,2800,2
74501,3259,6982,3
73806,3259,4312,3
72520,3259,3666,4
80943,3259,948,5
45658,3259,1165,4
74417,3259,8350,3
48278,3259,6692,4
73567,3259,2791,3
74320,3259,2786,3
48366,3259,3457,3
20303,3259,53,5
98778,3259,6881,4
48412,3259,3460,3
93734,3259,885,4
74309,3259,7100,3
73180,3259,7155,4
80595,3259,6338,4
13948,3259,6106,4
103961,3259,5972,4
6014,3259,8499,4
88842,3259,3650,5
57850,3259,6288,3
103891,3259,7413,3
98804,3259,6517,4
88026,3259,3216,4
73032,3259,6765,4
72929,3259,2799,2
74297,3259,2789,2
88768,3259,3810,5
20805,3259,7962,4
74410,3259,7812,3
83989,3259,421,4
11186,3259,2284,4
73533,3259,1395,4
72800,3259,3881,4
73844,3259,8417,4
96952,3259,3869,5
66416,3259,1202,3
25763,3259,1635,3
40987,3259,612,3
1725,3259,4680,4
72028,3259,6026,3
81163,3259,4713,3
99453,3259,6283,4
6155,3259,1739,4
83969,3259,6694,3
55990,3259,8449,5
92150,3259,5450,5
25295,3259,1694,4
74640,3259,6888,5
72373,3259,7733,2
74023,3259,6357,3
81434,3259,6674,4
48991,3259,654,2
99498,3259,2908,3
74031,3259,6937,4
80164,3259,1389,1
99546,3259,6749,4
74061,3259,5852,3
5701,3259,4,4
45163,3259,683,3
11423,3259,228,2
73950,3259,6381,4
54166,3259,7066,3
74706,3259,2106,3
26720,3259,2695,4
24704,3259,1034,3
74098,3259,2016,2
73929,3259,1352,5
72307,3259,7809,2
73939,3259,1392,3
103816,3259,4634,4
13309,3259,3912,3
10032,3259,2127,5
26827,3259,915,4
98847,3259,5427,4
27475,3259,906,4
87358,3261,7574,5
50524,3261,193,4
8227,3261,143,4
88563,3261,471,4
50409,3261,195,4
83391,3261,3915,3
50356,3261,192,4
50652,3261,7397,4
21435,3262,2033,3
80494,3262,2434,3
46397,3262,1643,2
36331,3262,427,3
22063,3262,1982,4
100338,3262,8014,3
59857,3262,1438,3
44334,3262,7990,3
105082,3262,1914,4
98917,3262,1148,5
29845,3262,431,4
83198,3262,1757,4
88950,3262,5204,4
47227,3262,3427,3
104266,3262,4801,4
33166,3262,760,5
67809,3262,1687,3
101552,3262,1489,3
105142,3262,5808,4
45659,3262,1165,4
105145,3262,5309,4
105148,3262,3873,5
84924,3262,2280,3
84606,3262,2172,3
54612,3262,1628,5
29930,3262,3057,4
82892,3262,492,4
93211,3262,2693,4
84594,3262,2173,3
60282,3262,1897,2
73572,3262,5988,4
101454,3262,2848,2
46632,3262,2211,5
83419,3262,8185,3
105152,3262,2175,3
93496,3262,3251,3
47822,3262,2365,1
7475,3262,4501,3
37407,3262,1685,5
103807,3262,4628,5
39460,3262,5715,3
61147,3262,3633,3
95564,3262,4131,3
20930,3262,3378,1
62538,3262,3230,4
95455,3262,3005,3
52561,3262,1373,5
34696,3262,590,5
92344,3262,2433,3
56874,3262,1616,3
58911,3262,1124,4
88430,3262,1136,5
15630,3262,139,4
83533,3262,4059,4
79789,3262,764,3
85956,3262,2178,3
74889,3262,5853,1
87476,3262,3002,3
87502,3262,3006,3
74782,3262,5121,3
35316,3262,1122,3
27356,3262,6661,3
86080,3262,1626,5
77294,3262,2270,3
74491,3262,2437,3
86062,3262,2180,3
89752,3262,3257,3
92210,3262,6496,3
86034,3262,2176,3
92033,3262,4244,3
86010,3262,2179,3
6847,3262,1088,4
81769,3262,2485,4
19460,3262,718,4
82024,3262,2066,4
103834,3262,7880,5
99939,3262,1014,4
63434,3262,2681,4
53978,3262,3712,1
52668,3262,2177,3
80628,3262,2622,4
76770,3262,2997,3
43079,3262,1453,4
104362,3262,4718,3
69558,3262,8042,4
42328,3262,2240,3
104458,3262,8236,2
79989,3262,7720,3
41333,3262,86,4
90146,3262,2068,3
29422,3262,510,3
87753,3262,4869,4
82610,3262,3455,3
37703,3262,4670,5
96448,3262,3003,3
101886,3262,7727,3
100049,3262,1751,2
98054,3262,7224,4
90195,3262,5974,4
26352,3262,1880,4
44595,3262,399,1
16421,3262,232,3
100014,3262,1749,3
100018,3262,1753,2
103634,3262,5643,3
100021,3262,8247,2
100027,3262,8000,2
100030,3262,1746,2
100033,3262,1754,2
100036,3262,5352,2
100040,3262,1745,2
23035,3262,3585,3
100045,3262,1756,3
100024,3262,1752,3
65006,3262,473,3
76895,3262,2623,4
66171,3262,1121,3
54681,3262,2473,3
12228,3262,1162,3
23627,3262,178,3
38114,3262,147,3
105157,3262,7203,4
65569,3262,3665,3
65321,3262,1120,4
65415,3262,474,4
50863,3262,2492,1
105162,3262,6211,3
65038,3262,1439,4
65540,3262,7723,2
66618,3262,8207,3
98279,3262,7634,3
43453,3262,509,3
65894,3262,83,3
44066,3262,1105,3
65763,3262,7580,2
40988,3263,612,3
26721,3263,2695,4
90518,3263,6759,4
55213,3263,1502,5
38754,3263,643,4
23381,3263,515,5
46154,3263,1064,5
27063,3263,151,5
56462,3263,7314,4
69333,3263,3400,5
34697,3263,590,5
33167,3263,760,5
45872,3263,1062,4
79103,3263,2477,3
79243,3263,2472,3
45660,3263,1165,5
54682,3263,2473,2
79648,3263,482,2
39822,3263,1819,3
63035,3263,1375,3
16702,3263,546,4
36962,3263,511,4
28618,3263,2031,4
66361,3263,3256,2
2659,3263,1001,5
66193,3263,2635,4
92393,3263,3515,4
28356,3263,7524,5
26000,3263,6313,4
105166,3267,5060,5
9985,3267,162,2
104691,3267,4993,5
93365,3267,3716,5
37032,3267,7612,5
31121,3267,101,5
39156,3267,1821,5
68629,3267,1015,5
38963,3267,328,4
105173,3267,5059,5
36574,3267,8058,3
19799,3267,4171,4
99252,3267,5592,2
103493,3267,7383,4
99335,3267,4172,3
105176,3267,196,4
40049,3267,179,5
91536,3267,4524,3
38059,3267,5027,3
5392,3267,173,4
73444,3267,226,5
76284,3267,988,5
35914,3267,1419,5
4808,3267,313,5
86831,3267,989,5
1311,3267,263,4
638,3267,309,3
105170,3267,4198,5
36862,3267,1679,5
74979,3267,1559,5
78263,3267,3199,4
99055,3267,5312,4
56959,3267,1074,4
37824,3267,2304,5
52283,3275,719,4
28357,3275,7524,4
16016,3275,611,4
16703,3275,546,5
63312,3278,5168,5
95259,3278,2775,2
2148,3278,0,2
60435,3278,7806,3
55943,3278,667,4
34223,3278,892,4
92052,3278,8497,4
18205,3278,155,4
68037,3278,2761,4
67627,3278,7926,4
2660,3278,1001,5
75931,3278,8143,4
26495,3278,1079,5
35546,3278,295,5
56740,3278,4353,2
3315,3279,2,3
102815,3282,6712,5
95648,3286,3239,4
75032,3286,5254,5
104624,3286,6044,5
95667,3286,7007,5
104968,3286,6944,3
95584,3286,6557,4
55214,3286,1502,5
103439,3286,4910,3
104621,3286,4327,4
104617,3286,2915,4
99835,3286,6500,3
53631,3286,6395,4
104011,3286,7153,4
62572,3286,8073,4
78748,3286,3447,5
103672,3286,445,5
62874,3286,284,5
89637,3286,7021,5
91932,3286,5729,4
77961,3286,4305,5
103356,3286,5929,4
104627,3286,6043,4
3816,3286,105,4
92553,3286,3534,4
90837,3286,7800,5
95581,3286,5229,5
95697,3286,6998,5
47377,3286,6390,4
95651,3286,6330,4
90814,3286,4412,5
62635,3286,7081,5
77784,3286,3462,4
60221,3286,2213,5
69618,3286,5578,3
75057,3286,4509,5
85261,3286,2878,4
98534,3286,6539,4
63634,3286,7145,4
104737,3286,4331,5
85246,3286,2874,4
88319,3286,5228,4
80304,3286,6201,4
101330,3286,5670,4
104734,3286,4328,4
98526,3286,4568,4
91780,3286,448,5
91775,3286,447,5
103335,3286,4324,4
85230,3286,2490,4
13686,3286,9,4
98523,3286,6715,3
87900,3286,3410,3
92593,3286,3535,4
85225,3286,2875,4
104251,3286,1735,4
104730,3286,4323,4
85219,3286,2491,5
98507,3286,5572,4
104727,3286,4322,5
88306,3286,5227,5
85216,3286,6685,4
44387,3286,442,5
14870,3286,691,4
79249,3286,2554,4
85264,3286,2876,4
29252,3286,4868,5
85268,3286,2488,4
85283,3286,7274,4
1482,3286,5210,4
47706,3286,8022,5
19043,3286,6272,5
9405,3286,4702,4
95747,3286,8070,4
80379,3286,4193,5
63115,3286,3040,4
100005,3286,1733,4
11753,3286,730,4
57037,3286,1992,4
52828,3286,1848,3
105017,3286,967,5
100028,3286,8000,3
87920,3286,1477,4
104613,3286,2917,4
69608,3286,7833,3
51732,3286,2237,3
53381,3286,2602,4
97128,3286,6987,4
105256,3286,5608,5
97418,3286,7527,4
88339,3286,6858,4
69506,3286,1688,4
103350,3286,6200,4
84389,3286,6629,5
100879,3286,2204,5
104740,3286,4329,4
48174,3286,6662,4
75233,3286,1857,5
103342,3286,4333,4
103183,3286,1296,5
8034,3286,2956,5
105242,3286,1673,2
104962,3286,6110,3
99419,3286,4714,3
99431,3286,7577,3
52489,3286,6122,5
105212,3286,4658,5
72104,3286,6597,4
1116,3286,3170,5
6848,3286,1088,5
87384,3286,5097,5
105221,3286,2523,5
72053,3286,7401,4
102433,3286,4945,4
71983,3286,2234,4
4473,3286,680,4
75893,3286,5814,3
53129,3286,1380,4
81256,3286,6532,4
77422,3286,5761,4
71853,3286,2201,4
99471,3286,7793,3
105209,3286,7941,5
99474,3286,6997,3
99483,3286,7653,4
92196,3286,4414,5
52353,3286,686,4
6305,3286,152,5
27243,3286,1384,5
104664,3286,2717,5
89748,3286,3272,4
105206,3286,2603,5
99547,3286,6749,5
10550,3286,929,4
19688,3286,30,5
93464,3286,444,5
61117,3286,5902,5
97063,3286,8173,5
60631,3286,449,5
42329,3286,2240,5
104087,3286,5662,4
60682,3286,7163,5
26131,3286,354,4
95390,3286,5330,3
80739,3286,7728,5
20172,3286,536,4
97862,3286,3576,4
15471,3286,253,5
105218,3286,3575,5
95407,3286,7237,4
105215,3286,6884,3
72243,3286,4599,3
91291,3286,6174,4
91287,3286,972,4
92495,3286,7515,3
45789,3286,733,5
104672,3286,4325,5
103377,3286,6202,4
78394,3286,6273,5
104667,3286,4943,4
81001,3286,8114,4
92509,3286,6132,4
86525,3286,2697,5
91283,3286,7423,4
531,3286,287,4
9376,3286,6799,4
61099,3286,6675,3
72572,3286,1964,5
91986,3286,7516,4
61593,3286,6415,4
81381,3286,1295,4
90676,3286,3155,4
13773,3286,840,4
104645,3286,4330,3
66619,3286,8207,4
104641,3286,3332,5
90691,3286,2238,3
62055,3286,2937,5
105192,3286,1387,4
6015,3286,8499,5
105189,3286,7781,4
60390,3286,6880,4
57750,3286,6183,4
85190,3286,2879,4
90713,3286,7440,5
90671,3286,2205,5
104415,3286,6431,4
99051,3286,5359,3
76119,3286,1467,4
70926,3286,1862,4
99714,3286,7287,3
4809,3286,313,5
90739,3286,6389,5
92010,3286,4649,4
84531,3286,2236,4
104637,3286,4321,5
42753,3286,5026,5
77041,3286,4915,4
77930,3286,2797,5
96683,3286,966,5
99781,3286,4041,4
103365,3286,8311,4
99552,3286,5414,4
104651,3286,2914,4
98683,3286,964,3
81406,3286,4326,5
99558,3286,5950,4
99561,3286,7429,5
47351,3286,1734,5
87446,3286,6840,4
103993,3286,5130,4
87463,3286,4569,3
92512,3286,5555,3
105224,3286,965,4
75829,3286,5631,4
77220,3286,6108,3
105227,3286,969,4
80495,3286,2434,5
105230,3286,6596,3
11543,3286,598,5
104657,3286,4745,4
104655,3286,4936,3
99603,3286,7609,4
98694,3286,8002,5
105203,3286,5580,3
87493,3286,6841,5
10672,3286,505,4
99616,3286,6751,4
8543,3286,339,3
61829,3286,7669,3
105200,3286,6042,5
105197,3286,5215,5
60454,3286,4272,5
98287,3286,443,4
188,3286,7307,4
3556,3286,157,5
83871,3286,968,4
105236,3286,2604,5
85127,3286,2877,4
105179,3286,970,3
103260,3286,6052,4
91165,3286,7771,4
98460,3286,5907,4
85145,3286,5403,4
57342,3286,3408,3
50010,3286,3386,4
98474,3286,6188,3
85156,3286,4666,4
98457,3286,6656,3
85139,3286,6158,4
67416,3286,6844,5
105182,3286,971,4
85172,3286,5409,3
55600,3286,681,4
98453,3286,6061,5
105245,3286,8221,3
1384,3286,6939,4
98467,3286,6716,4
57567,3286,2235,5
84583,3286,2239,4
89613,3286,3516,4
64878,3286,1336,4
80149,3286,5218,5
91146,3286,7925,5
91135,3286,7935,3
103447,3286,7221,3
18206,3286,155,4
18623,3286,1149,5
75372,3286,3215,5
85152,3286,5407,3
29994,3286,266,5
29931,3286,3057,4
103328,3286,6411,4
105248,3286,8094,4
14361,3286,20,5
89930,3286,7847,4
82700,3286,1793,4
98450,3286,7931,4
103251,3286,6045,4
105110,3286,7939,5
84540,3286,2206,4
98447,3286,7932,4
68038,3286,2761,5
84499,3286,6670,4
85133,3286,6645,5
103274,3286,4332,4
103322,3286,4334,4
12176,3286,2256,4
67727,3286,4005,5
57328,3286,743,3
103297,3286,2916,5
103290,3286,5861,4
74024,3286,6357,4
103284,3286,4243,4
78877,3286,1859,4
41676,3286,3311,4
4012,3286,2946,3
100335,3286,4750,4
105253,3286,5607,5
75575,3286,2224,5
85136,3286,446,5
84568,3286,2245,3
67477,3286,3791,4
101353,3286,5162,4
84643,3286,4186,4
105239,3286,6440,4
67869,3286,2759,5
38331,3286,5072,5
85176,3286,4667,5
84563,3286,2233,4
12475,3286,235,5
57625,3286,7083,4
103311,3286,6410,4
100347,3286,6498,5
100341,3286,2911,5
33472,3286,5213,5
105185,3286,7375,4
28619,3287,2031,5
91260,3290,1598,5
80321,3290,4151,5
105268,3290,1597,4
91265,3290,1600,5
63495,3290,7857,5
92147,3290,6074,4
91667,3290,1599,5
38003,3290,2808,5
90028,3290,6165,4
91255,3290,6166,5
92133,3290,5879,4
85918,3290,6306,4
105262,3290,2410,5
105259,3290,6414,4
75280,3290,8407,4
54826,3290,6947,5
40474,3290,574,3
89781,3290,1596,5
83975,3290,4132,3
105265,3290,7246,5
93075,3290,4531,5
76966,3290,2626,3
90177,3291,51,5
99654,3291,298,2
40989,3291,612,4
34224,3291,892,5
89371,3291,1562,2
19899,3291,1100,1
103073,3291,4446,3
46155,3291,1064,5
56741,3291,4353,3
27661,3291,3506,4
101674,3291,4390,5
91852,3291,2657,1
103079,3291,2156,3
8228,3291,143,4
103052,3291,5680,4
64617,3291,1701,3
92697,3291,7921,5
75622,3291,2774,5
76160,3291,6729,4
102830,3291,1398,2
98253,3291,7416,5
34698,3291,590,5
27476,3291,906,5
1726,3291,4680,4
78198,3291,2542,2
41155,3291,688,2
88988,3291,7290,5
78116,3291,2541,4
101495,3291,4465,5
101574,3291,4885,3
16017,3291,611,3
35547,3291,295,5
32172,3291,710,4
72998,3291,2385,2
91380,3291,3573,1
78297,3291,2543,5
2661,3291,1001,5
14871,3291,691,5
21399,3291,379,1
95260,3291,2775,3
21122,3291,1086,2
50159,3308,3426,5
50736,3308,2913,5
89745,3308,7498,3
53445,3308,1829,5
105277,3308,6621,5
49172,3308,749,5
11754,3308,730,4
58623,3308,1300,4
48992,3308,654,5
85450,3308,2486,4
22668,3308,514,3
76853,3308,2082,3
35159,3308,1083,4
79963,3308,6103,4
25636,3308,595,5
50827,3308,6501,5
1312,3308,263,5
2918,3308,651,4
50570,3308,1308,5
30367,3308,270,5
71111,3308,1208,5
1727,3308,4680,5
87230,3308,2841,5
84251,3308,3344,4
91651,3308,7325,5
32479,3308,7111,5
97107,3308,3056,4
8229,3308,143,4
65499,3308,736,4
85741,3308,6084,5
64806,3308,642,5
58682,3308,649,4
27825,3308,208,4
37369,3308,8500,4
34451,3308,4006,4
76944,3308,1577,5
37820,3308,6290,5
105274,3308,6453,5
39079,3308,233,3
61148,3308,3633,4
85938,3308,2619,4
30578,3308,1168,4
27357,3308,6661,5
62224,3308,1462,5
57834,3308,4838,4
83585,3308,6422,5
87921,3308,1477,5
26071,3308,889,3
15704,3308,36,5
62665,3308,653,4
105271,3308,5008,4
103238,3308,5262,4
57733,3308,629,4
19583,3308,832,3
76049,3308,7776,5
101334,3308,6613,4
39971,3308,2422,3
54234,3308,1270,5
53591,3308,1823,4
4810,3308,313,5
20173,3308,536,3
51295,3308,3163,5
23563,3308,333,4
49520,3308,744,5
103776,3308,10,4
91054,3308,2101,3
58763,3308,1274,4
39946,3308,7506,5
7884,3308,174,5
86328,3308,7231,4
28358,3308,7524,4
66717,3308,3343,4
45343,3308,1163,5
102036,3309,4425,5
50410,3309,195,5
8230,3309,143,5
45848,3315,2703,3
105280,3315,5028,4
105177,3315,196,5
105285,3315,3615,4
43196,3315,290,5
89309,3315,4519,5
19877,3315,5023,5
42754,3315,5026,5
105288,3315,5009,5
7141,3316,5,5
9583,3316,3,5
2149,3316,0,5
10959,3316,1,5
5702,3316,4,5
3316,3316,2,1
56903,3317,8223,5
96799,3321,954,3
103942,3321,7604,4
54995,3321,4284,5
105295,3321,3971,4
55068,3321,4283,3
51089,3321,469,5
63738,3321,2481,4
60253,3321,2566,3
8442,3321,818,5
54802,3321,4753,4
63950,3321,2371,5
2150,3321,0,4
77088,3321,4285,4
43080,3321,1453,4
32768,3321,2565,4
97577,3321,3603,3
104587,3321,3604,4
9584,3321,3,2
70267,3321,613,4
63896,3321,2478,4
54553,3321,826,4
86537,3321,2817,5
46398,3321,1643,5
7142,3321,5,4
39718,3321,4226,5
3317,3321,2,3
34971,3321,286,5
66498,3321,402,5
104161,3321,1421,4
83123,3321,3053,3
54867,3321,4848,5
5703,3321,4,5
105291,3321,3970,4
22392,3321,189,5
63993,3321,2479,5
16018,3321,611,5
87080,3321,2816,5
55058,3321,5937,5
69878,3321,890,5
10960,3321,1,5
69858,3321,1420,3
35446,3321,78,5
88259,3321,4287,4
102722,3321,4499,4
54837,3321,4282,5
91171,3321,7680,5
63820,3321,2480,4
51870,3321,7278,5
54456,3321,5936,4
65834,3321,825,5
54884,3321,4281,5
32410,3321,2568,4
7476,3321,4501,5
40990,3321,612,4
54876,3321,4286,4
94794,3321,955,5
83365,3321,952,5
33168,3321,760,5
54846,3321,4752,4
51764,3321,923,5
68449,3321,951,5
54651,3321,5938,5
24132,3321,472,5
90253,3321,3635,5
21123,3322,1086,4
8231,3322,143,4
73730,3336,4195,3
78705,3336,6041,3
77652,3336,3553,3
12984,3337,2037,4
73366,3338,2230,5
73017,3338,6370,5
53979,3338,3712,5
28920,3338,2418,5
54385,3338,8297,5
74329,3338,2227,5
7477,3338,4501,5
54167,3338,7066,5
20931,3338,3378,5
73280,3338,2229,5
2662,3340,1001,5
94488,3340,7960,3
98254,3340,7416,4
101689,3340,2819,3
101637,3340,3739,5
23226,3340,1004,5
93336,3340,6499,5
2919,3340,651,5
100570,3340,7822,4
16019,3340,611,5
40991,3340,612,5
78117,3340,2541,4
93445,3340,1468,5
36215,3340,334,3
87304,3340,4352,4
101021,3340,4051,5
85556,3340,1501,4
96635,3340,1103,4
19900,3340,1100,4
97156,3340,2527,5
2151,3341,0,5
10961,3341,1,5
97906,3341,4070,5
7143,3341,5,5
68358,3341,7199,5
5704,3341,4,5
3318,3341,2,5
14872,3342,691,4
103068,3353,4577,4
69059,3353,3924,5
2663,3353,1001,5
101234,3353,6053,3
78118,3353,2541,4
96718,3353,1885,5
34483,3353,5617,3
8232,3353,143,4
102773,3353,3925,5
65615,3353,531,5
99187,3353,4011,5
94154,3353,3560,4
102004,3353,6929,5
22539,3353,2094,4
99326,3353,2526,5
92758,3353,2384,4
100935,3353,5766,5
86401,3353,8169,5
87305,3353,4352,4
52200,3353,8386,3
2920,3353,651,5
21124,3353,1086,5
103906,3353,5230,3
102969,3353,4877,3
96710,3353,1888,5
76517,3353,692,5
79716,3353,714,4
92137,3353,3927,4
96752,3353,3769,4
35774,3353,267,3
35160,3353,1083,5
34225,3353,892,4
17718,3353,487,4
35548,3353,295,5
36963,3354,511,4
105299,3354,4385,5
103436,3354,3692,5
99506,3354,1586,5
1728,3355,4680,5
59125,3355,644,5
19584,3355,832,3
27064,3355,151,5
41888,3355,6403,3
32896,3355,874,5
56628,3355,6640,5
19302,3355,1615,4
48670,3355,166,5
53248,3355,1463,4
58683,3355,649,5
61925,3355,6974,4
55679,3355,646,5
55471,3355,4844,5
61253,3355,7061,3
40547,3355,3302,5
25637,3355,595,5
36216,3355,334,4
51296,3355,3163,3
2409,3355,6990,5
31747,3355,724,5
98170,3355,1945,5
8669,3355,5884,5
60197,3355,1683,4
90519,3355,6759,3
48993,3355,654,5
68359,3355,7199,5
90533,3355,6346,3
31940,3355,3453,5
32719,3355,5984,5
25216,3356,5356,3
7478,3356,4501,4
64453,3356,1111,3
9771,3356,156,5
1442,3356,604,4
19506,3356,5070,3
40548,3356,3302,4
30368,3356,270,5
41759,3356,1143,5
89801,3356,3263,5
105308,3356,5156,4
86419,3356,2412,1
1313,3356,263,4
86069,3356,6548,4
27826,3356,208,2
54921,3356,1604,4
1729,3356,4680,5
53494,3356,3729,4
27065,3356,151,3
27587,3356,1051,4
25812,3356,3046,2
49276,3356,587,3
61817,3356,336,2
11544,3356,598,5
639,3356,309,4
82674,3356,8111,5
87275,3356,1830,3
8233,3356,143,4
39330,3356,6664,4
58110,3356,1021,5
9377,3356,6799,3
105009,3356,7952,1
96529,3356,560,3
28768,3356,2123,4
81344,3356,3474,4
102997,3356,360,4
8670,3356,5884,5
18813,3356,6800,4
58806,3356,3835,5
2921,3356,651,5
57370,3356,2512,4
41598,3356,523,5
30921,3356,2676,4
64267,3356,839,3
43824,3356,582,2
33341,3356,165,4
43033,3356,1093,3
65895,3356,83,3
12706,3356,1573,4
5393,3356,173,3
29190,3356,3547,3
76896,3356,2623,3
70130,3356,1460,4
80972,3356,4978,3
29741,3356,7832,5
31748,3356,724,2
79603,3356,1987,5
59755,3356,8189,5
41156,3356,688,4
4811,3356,313,5
23108,3356,475,4
49693,3356,1125,4
60547,3356,278,3
53592,3356,1823,4
81525,3356,8517,4
37480,3356,5205,5
78773,3356,2057,3
87676,3356,1828,3
20593,3356,2496,4
105304,3356,5250,4
13415,3356,1571,4
2152,3356,0,4
45344,3356,1163,3
6306,3356,152,5
7885,3356,174,4
8544,3356,339,3
3557,3356,157,2
29011,3356,1695,4
55801,3356,337,4
85052,3357,8121,4
70070,3357,1050,5
91243,3357,1177,3
76067,3357,7157,4
93238,3357,5321,3
94990,3357,2085,5
40681,3357,863,4
105311,3357,2515,3
28769,3357,2123,3
30579,3357,1168,3
52718,3357,1047,5
86246,3357,14,3
42909,3357,7175,4
70027,3357,8505,4
80297,3357,5896,3
62930,3357,4672,4
25011,3357,606,4
78631,3357,843,3
29292,3357,842,3
53675,3357,3147,4
1730,3357,4680,5
98376,3357,3975,5
2410,3357,6990,4
85299,3357,6235,4
98806,3357,847,3
71778,3357,4137,3
59756,3357,8189,4
59467,3357,5319,3
4812,3357,313,3
105314,3357,6331,4
53283,3357,4671,3
93116,3357,2620,3
70792,3357,7029,5
3319,3362,2,3
2153,3362,0,5
10962,3362,1,4
5705,3362,4,3
7144,3362,5,4
97284,3362,363,5
101775,3362,1881,5
97184,3363,359,4
11545,3363,598,4
75401,3363,7045,4
54554,3363,826,4
83252,3363,7582,4
53507,3363,1515,5
87175,3363,2882,5
23489,3363,1030,5
83297,3363,292,4
2922,3363,651,5
31398,3363,3186,3
49694,3363,1125,4
41889,3363,6403,4
73128,3363,3785,5
35161,3363,1083,4
90329,3363,3146,4
70569,3363,2273,3
89680,3363,1637,5
46592,3363,556,4
80150,3363,5218,4
105317,3363,5031,5
86051,3363,1905,4
23382,3363,515,3
63635,3363,7145,4
79313,3363,5821,3
58912,3363,1124,4
34226,3364,892,5
105122,3372,5033,5
105320,3372,5556,5
79790,3372,764,3
32480,3372,7111,3
66223,3372,513,4
2923,3374,651,5
30369,3374,270,4
27066,3374,151,4
35287,3374,2035,5
4474,3374,680,3
84647,3374,2209,5
22669,3374,514,3
46340,3374,661,5
18207,3374,155,3
1731,3374,4680,5
64124,3374,1016,5
92066,3374,7346,5
56239,3374,4747,3
56169,3374,673,3
21125,3374,1086,5
4013,3374,2946,5
44335,3374,7990,5
104412,3374,7347,4
30945,3374,4317,4
55601,3374,681,3
62056,3374,2937,3
96213,3375,3207,5
36401,3375,652,5
50912,3375,68,3
70352,3375,84,4
105325,3375,6217,4
57269,3375,581,5
93212,3375,2693,5
55373,3375,6123,4
50160,3375,3426,4
62495,3378,3368,4
100674,3378,5164,3
58835,3378,7328,4
22934,3378,835,3
98878,3378,5251,5
76872,3378,4863,5
86559,3378,5366,3
80509,3378,6483,4
50828,3378,6501,5
90005,3378,6449,4
50315,3378,794,3
28359,3378,7524,5
101087,3378,7140,5
90044,3378,7729,5
45345,3378,1163,4
105328,3378,5778,5
101362,3378,7509,2
81385,3378,5781,4
83784,3378,600,4
70196,3378,2070,5
23490,3378,1030,4
10276,3378,2563,4
69644,3378,7850,5
87521,3378,602,4
97347,3378,6733,4
11546,3378,598,5
81357,3378,5782,5
95521,3378,2075,3
101354,3378,5162,5
91588,3378,599,2
87574,3378,603,3
83380,3378,3193,2
10033,3378,2127,3
36402,3378,652,5
102342,3378,601,4
64385,3378,1091,4
95955,3378,4756,3
17719,3378,487,5
69726,3379,5337,5
62159,3379,979,5
5394,3379,173,4
59359,3379,1061,4
16020,3380,611,4
40682,3380,863,5
13859,3380,239,4
28620,3380,2031,4
48994,3380,654,5
1732,3380,4680,5
8967,3380,146,4
49861,3380,6163,5
2924,3380,651,4
18624,3380,1149,3
27067,3380,151,4
18208,3380,155,3
6591,3380,344,3
52991,3380,241,4
4813,3380,313,5
12476,3380,235,4
16704,3380,546,4
